txn_id,hour,is_night,is_weekend,amount_inr,transaction_type,channel,account_age_days,is_new_account,avg_amount_last_30d,amount_to_avg_ratio,txn_count_last_24h,txn_count_last_1h,new_device_flag,new_beneficiary_flag,sim_recently_changed_flag,upi_pin_reset_last_7d,failed_otp_attempts_last_1h,login_location_mismatch_flag,is_fraud
TXN107834,22,0,1,899.56,P2P Transfer,IMPS,57.0,0,1087.94,0.827,0,0,0,0,0,0,0,0,0
TXN117371,3,1,0,1322.6,Merchant Payment,Card,500.0,0,1023.13,1.293,2,1,0,1,0,1,0,0,0
TXN156148,10,0,0,1802.75,Cash Withdrawal (UPI ATM),UPI,125.0,0,1544.64,1.167,3,0,1,0,0,0,0,0,0
TXN136519,17,0,0,421.31,Merchant Payment,UPI,21.0,0,498.67,0.845,0,0,0,0,0,0,0,0,0
TXN147947,13,0,1,608.57,Merchant Payment,IMPS,192.0,0,484.73,1.255,2,2,0,0,0,0,0,0,0
TXN103564,18,0,1,225.4,P2P Transfer,UPI,613.0,0,49.0,4.6,1,1,0,0,0,0,0,0,0
TXN146328,5,1,0,524.79,Merchant Payment,Card,17.0,0,643.38,0.816,1,1,0,0,0,0,1,0,0
TXN116236,5,1,0,4239.57,P2P Transfer,IMPS,2.0,1,4219.49,1.005,4,0,0,0,0,0,0,0,0
TXN145688,0,1,0,2514.28,Merchant Payment,IMPS,76.0,0,2556.41,0.984,1,0,0,0,0,0,0,0,0
TXN140658,9,0,1,1093.27,P2P Transfer,NetBanking,83.0,0,875.85,1.248,1,1,0,0,0,0,0,0,0
TXN130298,11,0,1,320.29,Bill Payment,Card,307.0,0,325.16,0.985,0,0,0,0,1,0,0,0,0
TXN107706,20,0,0,3236.28,Merchant Payment,UPI,435.0,0,2629.97,1.231,3,1,0,0,0,0,1,0,0
TXN118513,12,0,1,254.41,Bill Payment,NetBanking,352.0,0,49.0,5.192,1,1,1,1,0,1,0,0,1
TXN155332,18,0,0,1854.75,Bill Payment,UPI,0.0,1,933.58,1.987,1,0,0,0,0,0,0,0,0
TXN152549,19,0,0,937.7,Merchant Payment,UPI,41.0,0,1041.62,0.9,1,1,0,0,0,0,1,0,0
TXN144113,22,0,0,106.39,P2P Transfer,NetBanking,328.0,0,181.52,0.586,2,1,0,0,0,1,0,0,0
TXN100710,16,0,0,319.77,Merchant Payment,UPI,227.0,0,303.57,1.053,1,0,0,0,0,0,0,0,0
TXN121567,5,1,1,233.75,P2P Transfer,NetBanking,464.0,0,112.96,2.069,1,0,0,0,0,0,0,0,0
TXN110221,4,1,0,904.39,Loan EMI Payment,UPI,44.0,0,1085.82,0.833,4,0,0,0,0,0,0,0,0
TXN158566,20,0,0,1727.9,Merchant Payment,NetBanking,801.0,0,1171.92,1.474,0,0,0,0,0,0,0,0,0
TXN123114,7,0,0,1371.93,P2P Transfer,UPI,536.0,0,1392.92,0.985,0,0,0,0,0,0,0,0,0
TXN156054,15,0,0,1214.48,P2P Transfer,UPI,17.0,0,985.43,1.232,1,0,0,0,0,0,0,0,0
TXN124958,8,0,1,374.28,Merchant Payment,UPI,131.0,0,103.03,3.633,1,0,0,0,1,0,0,0,0
TXN154250,3,1,0,939.68,Loan EMI Payment,UPI,57.0,0,1004.65,0.935,1,0,0,0,0,0,0,1,0
TXN144516,19,0,0,584.31,P2P Transfer,IMPS,93.0,0,464.58,1.258,0,0,0,0,0,0,0,0,0
TXN154427,17,0,1,4088.35,Cash Withdrawal (UPI ATM),IMPS,1074.0,0,3186.02,1.283,4,0,0,0,0,0,0,0,0
TXN109867,6,0,0,105.88,Bill Payment,UPI,7.0,0,49.0,2.161,0,0,0,0,0,0,0,0,0
TXN113145,15,0,1,2157.16,P2P Transfer,IMPS,144.0,0,1240.76,1.739,3,0,0,0,0,0,0,0,0
TXN109522,20,0,0,141.78,Bill Payment,Card,334.0,0,151.65,0.935,0,0,0,0,0,1,0,0,0
TXN158242,20,0,0,180.58,Merchant Payment,UPI,23.0,0,49.0,3.685,0,0,0,0,0,1,0,1,0
TXN140526,7,0,0,649.88,Wallet Top-up,IMPS,278.0,0,394.46,1.648,0,0,0,0,0,0,0,0,0
TXN118767,22,0,0,853.68,Bill Payment,UPI,254.0,0,638.46,1.337,1,1,0,0,0,1,0,0,0
TXN153838,9,0,1,514.3,Cash Withdrawal (UPI ATM),NetBanking,55.0,0,607.18,0.847,0,0,0,0,0,0,0,0,0
TXN142835,18,0,0,480.31,Loan EMI Payment,NetBanking,470.0,0,334.77,1.435,1,1,0,0,0,0,0,0,0
TXN129626,14,0,0,546.26,Wallet Top-up,UPI,278.0,0,830.7,0.658,2,1,0,0,0,0,0,0,0
TXN157869,21,0,0,1225.64,P2P Transfer,UPI,133.0,0,1684.94,0.727,3,0,0,0,0,0,0,0,0
TXN152387,4,1,0,768.97,Wallet Top-up,UPI,25.0,0,606.32,1.268,3,0,0,0,0,0,0,0,0
TXN124686,14,0,1,191.72,Bill Payment,UPI,78.0,0,82.04,2.337,1,0,1,0,0,0,0,0,0
TXN145302,12,0,0,1036.5,P2P Transfer,NetBanking,391.0,0,1141.48,0.908,2,0,0,0,0,0,0,0,0
TXN154700,23,0,1,1155.48,P2P Transfer,UPI,167.0,0,1350.78,0.855,2,0,0,1,0,0,0,0,0
TXN156286,1,1,1,354.75,Merchant Payment,UPI,8.0,0,391.72,0.906,0,0,0,0,0,0,0,0,0
TXN130002,20,0,0,306.1,Wallet Top-up,NetBanking,515.0,0,158.59,1.93,2,0,0,0,0,0,0,0,0
TXN148071,5,1,0,745.03,P2P Transfer,UPI,284.0,0,800.17,0.931,0,0,0,0,0,0,0,0,0
TXN146688,8,0,1,406.96,P2P Transfer,Card,1.0,1,713.19,0.571,3,0,0,0,1,1,0,0,0
TXN144287,5,1,0,1068.87,Bill Payment,UPI,384.0,0,1009.28,1.059,0,0,0,1,0,0,0,0,0
TXN128115,9,0,1,1143.42,P2P Transfer,UPI,40.0,0,1708.93,0.669,0,0,0,0,0,0,0,0,0
TXN129044,13,0,1,2738.91,Loan EMI Payment,NetBanking,880.0,0,2677.26,1.023,1,0,1,1,0,0,0,0,0
TXN104473,3,1,1,1174.21,Merchant Payment,NetBanking,4.0,0,1328.93,0.884,1,0,0,0,0,0,1,1,0
TXN105920,3,1,0,1776.31,P2P Transfer,NetBanking,23.0,0,1391.62,1.276,3,0,0,0,0,0,1,0,1
TXN152934,9,0,0,5354.92,P2P Transfer,UPI,19.0,0,5837.59,0.917,1,0,0,0,0,0,0,0,0
TXN121814,14,0,0,1793.04,Loan EMI Payment,Card,385.0,0,735.58,2.438,1,0,0,0,1,0,0,0,0
TXN118234,3,1,1,512.79,Bill Payment,IMPS,238.0,0,588.9,0.871,0,0,0,0,0,0,0,0,0
TXN104263,18,0,0,147.21,Merchant Payment,Card,395.0,0,49.0,3.004,4,0,0,0,0,1,0,0,0
TXN138485,16,0,0,136.0,Bill Payment,UPI,442.0,0,106.2,1.281,2,0,0,0,0,0,0,0,0
TXN105295,19,0,1,500.57,Bill Payment,UPI,893.0,0,663.89,0.754,0,0,0,1,0,0,0,0,0
TXN145167,19,0,0,435.74,Merchant Payment,IMPS,511.0,0,623.75,0.699,1,0,0,1,0,0,0,0,0
TXN137026,12,0,0,1143.48,P2P Transfer,UPI,66.0,0,802.74,1.424,0,0,0,0,0,0,0,0,0
TXN122859,21,0,1,456.67,Loan EMI Payment,IMPS,379.0,0,616.57,0.741,0,0,0,0,0,0,0,0,0
TXN147522,18,0,0,1716.47,Merchant Payment,NetBanking,14.0,0,934.3,1.837,0,0,0,0,0,0,0,1,0
TXN125712,5,1,1,537.52,Bill Payment,IMPS,189.0,0,618.56,0.869,3,0,0,0,0,0,0,0,0
TXN103997,20,0,0,319.06,P2P Transfer,NetBanking,223.0,0,164.06,1.945,2,2,0,0,0,0,0,0,0
TXN112098,10,0,1,18854.03,P2P Transfer,UPI,43.0,0,18694.74,1.009,0,0,0,1,0,0,0,0,0
TXN135434,1,1,0,1978.05,P2P Transfer,IMPS,34.0,0,2332.23,0.848,1,1,0,1,0,0,0,0,0
TXN139790,10,0,0,334.86,Wallet Top-up,NetBanking,113.0,0,281.41,1.19,2,1,0,0,0,0,1,0,0
TXN136408,16,0,0,1241.5,P2P Transfer,Card,704.0,0,722.92,1.717,2,0,0,0,0,0,0,0,0
TXN112118,2,1,0,2196.71,Loan EMI Payment,UPI,108.0,0,928.53,2.366,0,0,0,0,0,0,0,0,0
TXN121117,19,0,0,590.24,Bill Payment,UPI,327.0,0,423.41,1.394,3,0,0,0,0,0,0,0,0
TXN143402,2,1,0,465.55,P2P Transfer,NetBanking,283.0,0,276.56,1.683,2,0,0,0,0,0,1,0,0
TXN156014,6,0,0,664.96,P2P Transfer,Card,11.0,0,197.0,3.375,1,0,0,0,0,0,0,1,0
TXN158658,4,1,0,1591.0,Merchant Payment,NetBanking,33.0,0,1557.78,1.021,1,0,0,0,0,0,0,0,0
TXN130737,7,0,0,2065.44,Bill Payment,UPI,202.0,0,1475.47,1.4,0,0,0,0,0,0,0,0,0
TXN150564,10,0,0,3115.25,P2P Transfer,UPI,112.0,0,3458.73,0.901,1,0,0,0,0,0,0,0,0
TXN121285,18,0,0,1756.27,Loan EMI Payment,Card,162.0,0,1543.27,1.138,1,1,1,0,0,0,0,0,0
TXN105919,21,0,1,5496.3,Cash Withdrawal (UPI ATM),IMPS,253.0,0,5622.95,0.977,1,0,0,0,0,0,0,0,0
TXN140739,9,0,0,264.94,Bill Payment,NetBanking,30.0,0,402.72,0.658,2,0,0,0,0,0,0,0,0
TXN107154,10,0,0,362.32,Merchant Payment,NetBanking,178.0,0,49.0,7.394,1,1,0,1,0,0,0,0,1
TXN141665,3,1,0,2177.21,P2P Transfer,NetBanking,397.0,0,2060.78,1.056,0,0,0,0,0,0,0,0,0
TXN145027,19,0,1,522.8,Merchant Payment,Card,317.0,0,681.94,0.767,0,0,0,0,0,0,0,0,0
TXN107785,12,0,1,873.93,Bill Payment,IMPS,23.0,0,1108.97,0.788,1,0,0,0,0,0,1,0,0
TXN118547,14,0,0,1806.86,Merchant Payment,IMPS,128.0,0,1336.07,1.352,2,1,1,0,0,0,0,1,0
TXN110277,5,1,1,853.18,Cash Withdrawal (UPI ATM),IMPS,87.0,0,1356.36,0.629,0,0,0,0,0,0,0,0,0
TXN146061,23,0,0,973.03,Merchant Payment,UPI,62.0,0,890.09,1.093,2,1,1,0,0,0,0,0,0
TXN141194,14,0,0,656.3,P2P Transfer,NetBanking,882.0,0,625.42,1.049,2,0,1,0,0,0,0,0,0
TXN144663,7,0,0,284.26,Loan EMI Payment,NetBanking,11.0,0,49.0,5.801,0,0,0,0,0,0,0,0,0
TXN123220,15,0,1,3652.99,P2P Transfer,IMPS,157.0,0,4146.43,0.881,0,0,0,0,0,1,0,0,0
TXN143081,17,0,0,772.97,Wallet Top-up,IMPS,337.0,0,411.03,1.881,3,1,0,0,0,0,0,0,0
TXN150642,15,0,1,105.02,Wallet Top-up,UPI,158.0,0,49.0,2.143,0,0,0,0,0,0,0,0,0
TXN155548,3,1,0,244.62,Wallet Top-up,UPI,182.0,0,145.04,1.687,0,0,1,0,0,0,0,0,0
TXN120803,3,1,0,740.29,P2P Transfer,NetBanking,203.0,0,917.19,0.807,1,1,0,0,0,0,0,0,0
TXN138196,21,0,0,940.29,Merchant Payment,UPI,391.0,0,444.02,2.118,4,1,0,0,0,0,0,0,0
TXN101085,20,0,1,2084.98,Merchant Payment,UPI,197.0,0,2456.21,0.849,2,0,0,1,0,0,0,0,0
TXN100719,14,0,1,1152.01,P2P Transfer,NetBanking,344.0,0,777.55,1.482,1,0,0,0,0,0,0,0,0
TXN132097,21,0,0,704.76,Merchant Payment,UPI,29.0,0,962.16,0.732,1,1,0,0,0,0,0,1,0
TXN130951,12,0,0,2873.42,P2P Transfer,IMPS,3.0,0,1881.14,1.527,0,0,0,0,0,2,0,0,0
TXN145605,8,0,0,527.55,P2P Transfer,UPI,59.0,0,538.73,0.979,0,0,0,0,0,0,0,0,0
TXN142120,12,0,0,311.97,Wallet Top-up,IMPS,62.0,0,192.76,1.618,0,0,1,0,0,1,0,0,0
TXN118689,15,0,0,551.8,P2P Transfer,UPI,249.0,0,732.02,0.754,2,1,0,0,0,0,0,0,0
TXN147348,0,1,0,822.79,Merchant Payment,UPI,56.0,0,765.41,1.075,1,1,0,0,0,0,0,0,0
TXN113545,11,0,1,447.71,P2P Transfer,UPI,87.0,0,230.71,1.941,1,0,1,0,0,0,0,0,0
TXN102376,20,0,1,539.21,Loan EMI Payment,UPI,152.0,0,208.99,2.58,2,0,0,0,0,0,0,1,0
TXN115243,17,0,1,543.94,P2P Transfer,Card,150.0,0,563.8,0.965,0,0,1,0,0,0,0,0,0
TXN129311,2,1,0,106.65,P2P Transfer,Card,10.0,0,185.62,0.575,3,0,0,0,0,0,0,1,0
TXN105368,15,0,0,856.82,Merchant Payment,UPI,265.0,0,272.17,3.148,4,0,0,0,0,0,0,0,0
TXN108147,4,1,0,1108.03,Bill Payment,UPI,110.0,0,1463.37,0.757,0,0,0,0,0,0,0,0,0
TXN122327,22,0,1,478.16,Bill Payment,IMPS,153.0,0,784.38,0.61,2,0,0,0,0,0,0,0,0
TXN143866,9,0,0,1668.32,Merchant Payment,IMPS,22.0,0,1010.52,1.651,2,0,0,0,0,0,0,0,0
TXN155536,21,0,1,323.09,Cash Withdrawal (UPI ATM),NetBanking,292.0,0,49.0,6.594,2,0,0,1,0,0,0,1,0
TXN124720,5,1,0,3839.95,P2P Transfer,NetBanking,68.0,0,2934.55,1.309,0,0,0,0,0,0,0,0,0
TXN149756,7,0,0,211.21,Bill Payment,UPI,157.0,0,423.04,0.499,1,1,0,0,0,0,0,0,0
TXN109489,1,1,1,586.28,P2P Transfer,IMPS,747.0,0,646.58,0.907,2,2,0,0,0,0,1,0,0
TXN133944,6,0,1,437.34,P2P Transfer,UPI,34.0,0,147.46,2.966,0,0,0,0,0,1,0,0,0
TXN136325,23,0,0,998.2,P2P Transfer,UPI,224.0,0,803.32,1.243,2,2,0,0,0,0,0,0,0
TXN113460,15,0,1,1359.48,P2P Transfer,UPI,138.0,0,834.27,1.63,0,0,0,0,0,0,0,0,0
TXN103363,19,0,0,614.63,Bill Payment,NetBanking,166.0,0,536.0,1.147,1,0,0,0,0,0,0,1,0
TXN127772,13,0,0,241.13,Wallet Top-up,Card,398.0,0,576.93,0.418,0,0,0,0,1,0,0,0,0
TXN108195,14,0,1,5337.98,P2P Transfer,UPI,167.0,0,6958.68,0.767,2,0,0,0,0,0,0,0,0
TXN149419,2,1,0,634.56,Wallet Top-up,UPI,691.0,0,844.6,0.751,2,1,0,0,0,0,1,0,0
TXN156982,10,0,1,245.3,Bill Payment,UPI,0.0,1,682.81,0.359,0,0,0,0,0,0,0,0,0
TXN142671,21,0,0,577.78,P2P Transfer,UPI,120.0,0,873.01,0.662,0,0,0,0,0,0,0,0,0
TXN148007,4,1,0,791.16,Bill Payment,UPI,132.0,0,741.38,1.067,0,0,0,0,0,0,0,0,0
TXN156318,16,0,0,1866.75,Merchant Payment,IMPS,360.0,0,1098.47,1.699,2,0,1,0,0,0,0,0,0
TXN104937,14,0,0,887.37,P2P Transfer,UPI,415.0,0,626.29,1.417,1,0,0,0,0,0,0,0,0
TXN117840,11,0,0,2040.94,Loan EMI Payment,UPI,345.0,0,1975.89,1.033,3,0,0,0,0,0,0,0,0
TXN141084,6,0,0,94.9,Loan EMI Payment,UPI,192.0,0,49.0,1.937,0,0,0,0,0,0,1,0,0
TXN153773,9,0,0,1000.72,Cash Withdrawal (UPI ATM),Card,63.0,0,1174.42,0.852,0,0,0,0,0,0,0,0,0
TXN116201,4,1,0,4762.21,Merchant Payment,IMPS,154.0,0,4629.41,1.029,1,0,0,0,1,0,0,0,0
TXN105355,19,0,0,654.43,Loan EMI Payment,Card,169.0,0,834.53,0.784,1,0,0,0,0,2,0,0,0
TXN109738,22,0,0,2645.85,P2P Transfer,UPI,12.0,0,3061.69,0.864,1,0,0,0,0,0,0,0,0
TXN138800,16,0,0,570.84,P2P Transfer,NetBanking,154.0,0,593.5,0.962,0,0,0,0,0,0,0,0,0
TXN103219,10,0,0,4184.87,Merchant Payment,IMPS,21.0,0,4632.67,0.903,0,0,1,0,0,0,1,0,0
TXN103424,14,0,1,231.66,P2P Transfer,Card,151.0,0,49.0,4.728,5,0,0,0,0,0,0,0,0
TXN123106,21,0,0,948.93,Wallet Top-up,UPI,58.0,0,1264.78,0.75,0,0,0,0,0,0,0,0,0
TXN128744,20,0,0,3132.02,Bill Payment,NetBanking,1.0,1,3259.15,0.961,1,0,0,0,0,0,1,0,0
TXN130637,10,0,0,829.57,P2P Transfer,UPI,258.0,0,870.27,0.953,1,0,0,0,1,0,0,0,0
TXN150113,6,0,0,592.96,Bill Payment,NetBanking,39.0,0,865.24,0.685,1,0,0,0,0,0,0,0,0
TXN131193,0,1,0,732.13,Cash Withdrawal (UPI ATM),IMPS,276.0,0,356.0,2.057,2,0,1,0,0,0,0,0,0
TXN158270,17,0,0,233.77,P2P Transfer,UPI,192.0,0,207.61,1.126,0,0,0,0,0,0,0,0,0
TXN133552,5,1,1,3253.91,Merchant Payment,UPI,151.0,0,3292.4,0.988,0,0,0,0,0,0,0,0,0
TXN128816,16,0,1,198.8,Merchant Payment,IMPS,36.0,0,180.99,1.098,0,0,0,0,0,0,0,0,0
TXN152481,11,0,0,226.1,Loan EMI Payment,NetBanking,208.0,0,240.33,0.941,2,0,0,0,0,0,0,0,0
TXN108519,6,0,0,74.4,Bill Payment,IMPS,32.0,0,197.14,0.377,2,0,0,1,0,0,0,0,0
TXN131468,23,0,1,766.36,Bill Payment,UPI,174.0,0,694.78,1.103,0,0,0,0,0,0,0,0,0
TXN104512,2,1,0,92.17,Bill Payment,Card,565.0,0,226.58,0.407,1,0,0,0,0,0,0,0,0
TXN107568,8,0,0,1975.77,Merchant Payment,UPI,96.0,0,1000.13,1.976,1,1,0,0,0,1,0,0,0
TXN129527,5,1,0,322.0,Merchant Payment,IMPS,127.0,0,49.0,6.571,3,0,0,0,0,0,0,0,0
TXN134058,12,0,1,644.37,Merchant Payment,NetBanking,272.0,0,352.62,1.827,0,0,0,0,0,0,0,0,0
TXN142882,2,1,1,302.52,Loan EMI Payment,IMPS,55.0,0,422.29,0.716,1,0,0,0,1,0,0,0,0
TXN153362,0,1,0,2001.36,Cash Withdrawal (UPI ATM),UPI,78.0,0,1420.92,1.408,1,0,0,0,0,0,0,0,0
TXN116538,19,0,0,52.91,Loan EMI Payment,NetBanking,26.0,0,49.0,1.08,0,0,0,0,0,0,0,0,0
TXN130369,23,0,1,700.71,Loan EMI Payment,UPI,25.0,0,870.62,0.805,0,0,0,0,0,0,1,0,0
TXN150143,7,0,0,794.96,P2P Transfer,UPI,148.0,0,796.86,0.998,3,0,0,0,0,0,1,0,0
TXN120740,15,0,1,2081.0,P2P Transfer,UPI,181.0,0,1939.18,1.073,1,0,0,1,0,0,0,0,0
TXN112271,5,1,0,2428.55,Merchant Payment,UPI,42.0,0,2317.41,1.048,0,0,0,0,0,0,0,0,0
TXN110635,22,0,0,636.41,Wallet Top-up,UPI,366.0,0,757.82,0.84,1,0,0,0,0,0,0,0,0
TXN141276,19,0,0,2398.02,Wallet Top-up,UPI,73.0,0,1802.73,1.33,0,0,0,0,0,0,0,0,0
TXN129800,14,0,0,1640.63,Merchant Payment,IMPS,439.0,0,1915.12,0.857,1,0,1,1,0,0,0,0,0
TXN133708,17,0,0,3583.43,Merchant Payment,Card,135.0,0,4208.66,0.851,1,0,0,1,0,0,0,0,0
TXN146678,13,0,0,222.87,Merchant Payment,UPI,324.0,0,254.64,0.875,2,0,0,1,0,0,0,0,0
TXN151507,10,0,0,1541.48,Bill Payment,UPI,313.0,0,1233.61,1.25,1,1,1,1,0,0,0,0,0
TXN114609,12,0,0,258.39,Loan EMI Payment,IMPS,59.0,0,611.97,0.422,0,0,0,0,0,2,0,0,0
TXN152569,2,1,0,1328.94,Cash Withdrawal (UPI ATM),NetBanking,25.0,0,1112.93,1.194,1,0,1,0,0,0,0,0,0
TXN148730,20,0,0,860.85,Bill Payment,NetBanking,53.0,0,1295.09,0.665,3,1,0,0,0,0,0,0,0
TXN154153,23,0,1,2818.19,Cash Withdrawal (UPI ATM),NetBanking,393.0,0,1572.33,1.792,2,0,0,0,0,0,0,0,0
TXN156889,3,1,1,1611.07,Merchant Payment,IMPS,29.0,0,880.91,1.829,1,1,0,0,0,0,0,0,0
TXN118912,14,0,0,1058.85,P2P Transfer,IMPS,3.0,0,890.31,1.189,0,0,1,0,0,0,0,0,0
TXN108044,9,0,0,290.84,Wallet Top-up,NetBanking,798.0,0,179.67,1.619,0,0,0,0,0,0,0,0,0
TXN157266,11,0,0,2397.65,Merchant Payment,UPI,126.0,0,1388.96,1.726,2,1,0,1,0,0,1,0,0
TXN145409,17,0,0,302.22,Loan EMI Payment,UPI,154.0,0,613.28,0.493,1,0,0,0,0,0,0,0,0
TXN135308,3,1,0,2346.72,P2P Transfer,NetBanking,191.0,0,2039.34,1.151,6,0,0,0,0,0,0,0,0
TXN137608,9,0,0,675.64,Loan EMI Payment,IMPS,64.0,0,770.16,0.877,1,0,1,0,0,0,0,1,0
TXN140594,21,0,0,1618.61,Cash Withdrawal (UPI ATM),IMPS,160.0,0,1465.49,1.104,3,1,0,0,0,0,0,0,0
TXN104811,5,1,1,773.28,P2P Transfer,Card,861.0,0,848.24,0.912,1,0,0,0,0,0,0,0,0
TXN104608,20,0,0,1548.04,P2P Transfer,UPI,130.0,0,708.09,2.186,0,0,0,0,0,0,0,0,0
TXN132228,7,0,1,3045.83,P2P Transfer,UPI,100.0,0,2878.08,1.058,1,0,0,0,0,0,0,0,0
TXN122837,19,0,0,2213.69,Bill Payment,IMPS,827.0,0,2962.17,0.747,1,0,1,0,0,0,0,0,0
TXN114805,7,0,0,2578.14,Merchant Payment,UPI,181.0,0,2322.0,1.11,0,0,0,0,0,0,0,0,0
TXN120089,7,0,0,330.84,Bill Payment,UPI,611.0,0,352.4,0.939,2,0,0,0,0,0,0,0,0
TXN121531,7,0,1,650.04,P2P Transfer,NetBanking,14.0,0,675.87,0.962,2,1,0,0,0,1,0,0,0
TXN156580,16,0,0,1118.42,Merchant Payment,Card,22.0,0,316.29,3.536,0,0,0,0,0,0,0,0,0
TXN149583,18,0,0,1613.73,Wallet Top-up,IMPS,704.0,0,1458.1,1.107,1,0,0,0,0,0,0,0,0
TXN148159,12,0,0,324.05,Bill Payment,NetBanking,142.0,0,507.87,0.638,1,0,0,0,0,0,0,0,0
TXN156237,5,1,0,530.21,Bill Payment,NetBanking,83.0,0,930.15,0.57,1,0,0,0,0,0,0,0,0
TXN115104,16,0,0,419.29,Bill Payment,NetBanking,233.0,0,657.59,0.638,0,0,0,0,0,0,0,0,0
TXN154406,2,1,0,254.85,P2P Transfer,UPI,66.0,0,475.54,0.536,2,0,0,0,0,0,0,1,0
TXN103435,14,0,0,1841.36,Merchant Payment,UPI,396.0,0,1334.47,1.38,1,0,0,0,0,0,1,0,0
TXN159362,17,0,1,2164.29,P2P Transfer,IMPS,389.0,0,1000.28,2.164,0,0,0,0,1,0,2,0,0
TXN106317,21,0,0,902.48,Merchant Payment,NetBanking,179.0,0,1018.56,0.886,1,1,1,0,0,0,0,0,0
TXN144690,4,1,0,192.04,P2P Transfer,UPI,103.0,0,49.0,3.919,2,1,0,0,0,0,0,0,0
TXN144960,23,0,0,344.21,Bill Payment,Card,714.0,0,147.64,2.331,2,1,0,0,0,0,0,0,0
TXN126644,1,1,1,661.79,Cash Withdrawal (UPI ATM),UPI,84.0,0,502.86,1.316,0,0,0,0,0,0,1,0,0
TXN105641,6,0,0,908.34,P2P Transfer,UPI,10.0,0,780.81,1.163,0,0,0,0,0,0,0,0,0
TXN150460,9,0,1,824.09,P2P Transfer,UPI,106.0,0,1058.8,0.778,2,0,0,0,0,0,1,0,0
TXN140089,8,0,0,215.59,Bill Payment,NetBanking,496.0,0,49.0,4.4,0,0,0,0,0,0,0,0,0
TXN128961,18,0,1,690.12,P2P Transfer,IMPS,121.0,0,783.41,0.881,1,0,0,0,1,0,0,0,0
TXN154159,7,0,0,509.93,Bill Payment,UPI,383.0,0,305.15,1.671,0,0,1,0,0,0,0,0,0
TXN125527,17,0,1,642.65,P2P Transfer,IMPS,175.0,0,298.31,2.154,1,0,0,0,0,0,0,1,0
TXN158960,14,0,0,741.79,P2P Transfer,UPI,55.0,0,930.47,0.797,0,0,0,0,0,0,0,0,0
TXN139224,0,1,0,1139.14,P2P Transfer,Card,144.0,0,1084.83,1.05,2,0,0,0,0,0,0,0,0
TXN112702,14,0,1,2187.78,Wallet Top-up,Card,430.0,0,2612.84,0.837,0,0,0,0,0,0,0,0,0
TXN112581,17,0,0,339.51,Merchant Payment,UPI,87.0,0,235.55,1.441,2,0,0,0,0,0,0,1,0
TXN122064,15,0,0,156.59,Bill Payment,Card,66.0,0,49.0,3.196,2,1,0,0,0,0,0,0,0
TXN113154,22,0,0,286.52,Merchant Payment,NetBanking,439.0,0,540.83,0.53,1,1,0,0,0,0,1,0,0
TXN159332,9,0,0,660.21,P2P Transfer,UPI,64.0,0,316.27,2.087,2,0,0,0,0,0,0,0,0
TXN117208,11,0,1,1258.94,Wallet Top-up,UPI,176.0,0,1368.4,0.92,2,1,1,0,0,0,0,0,0
TXN116117,17,0,0,270.91,Merchant Payment,UPI,296.0,0,704.13,0.385,0,0,0,0,0,0,0,0,0
TXN112439,10,0,0,613.35,Bill Payment,UPI,18.0,0,734.68,0.835,4,0,0,0,0,2,0,0,0
TXN129785,4,1,1,2299.84,Merchant Payment,UPI,219.0,0,2473.08,0.93,2,0,0,0,0,1,0,1,0
TXN135352,11,0,0,1019.73,P2P Transfer,UPI,282.0,0,583.87,1.747,3,0,0,0,0,0,0,0,0
TXN152749,18,0,0,356.42,Wallet Top-up,UPI,19.0,0,49.0,7.274,1,1,0,0,0,0,0,0,0
TXN100389,3,1,0,752.88,Wallet Top-up,NetBanking,298.0,0,343.44,2.192,2,2,0,0,0,0,1,0,0
TXN131449,22,0,0,568.12,P2P Transfer,UPI,82.0,0,914.19,0.621,0,0,0,0,0,0,0,0,0
TXN111904,12,0,0,360.98,Bill Payment,IMPS,72.0,0,219.87,1.642,0,0,0,0,0,0,0,0,0
TXN136961,15,0,0,1024.09,Merchant Payment,IMPS,344.0,0,1033.41,0.991,2,0,0,0,0,0,0,1,0
TXN104970,20,0,0,402.77,P2P Transfer,UPI,84.0,0,266.29,1.513,4,0,0,0,0,0,0,0,0
TXN144206,3,1,1,546.39,Loan EMI Payment,UPI,25.0,0,445.39,1.227,1,1,0,0,0,0,0,0,0
TXN122264,13,0,1,1068.95,Merchant Payment,Card,273.0,0,823.71,1.298,2,0,0,0,0,1,1,0,0
TXN148522,9,0,1,244.83,Merchant Payment,UPI,198.0,0,189.12,1.295,2,0,0,0,0,0,0,0,0
TXN113781,14,0,1,846.44,Bill Payment,UPI,17.0,0,347.33,2.437,1,0,0,0,0,0,0,0,0
TXN141885,22,0,0,505.24,Loan EMI Payment,NetBanking,787.0,0,572.28,0.883,0,0,0,1,0,0,0,0,0
TXN125113,1,1,0,2947.39,Merchant Payment,IMPS,215.0,0,2766.15,1.066,0,0,0,0,0,0,1,0,0
TXN112101,10,0,0,229.63,Bill Payment,NetBanking,951.0,0,453.03,0.507,2,0,0,0,0,0,0,1,0
TXN146052,23,0,1,1891.4,Merchant Payment,UPI,48.0,0,1243.95,1.52,3,0,0,0,0,0,0,0,0
TXN142330,0,1,1,1639.57,Merchant Payment,IMPS,889.0,0,1095.43,1.497,1,0,0,0,0,0,0,0,0
