account_id,graph_cluster_id,cluster_size,suspicion_score,predicted_flag,is_fraud_ring_member,cluster_type
ACCT-001938,CLUSTER-1129,1,0.0,0,0,none
ACCT-002550,CLUSTER-1130,1,0.0,0,0,none
ACCT-001887,CLUSTER-1131,1,0.0,0,0,none
ACCT-000218,CLUSTER-1132,1,0.0,0,0,none
ACCT-000349,CLUSTER-1133,1,0.0,0,0,none
ACCT-002365,CLUSTER-1134,1,0.0,0,0,none
ACCT-001443,CLUSTER-1135,1,0.0,0,0,none
ACCT-000992,CLUSTER-1136,1,0.0,0,0,none
ACCT-001119,CLUSTER-1137,1,0.0,0,0,none
ACCT-001857,CLUSTER-1138,1,0.0,0,0,none
ACCT-000493,CLUSTER-1139,1,0.0,0,0,none
ACCT-002225,CLUSTER-1140,1,0.0,0,0,none
ACCT-001563,CLUSTER-1141,1,0.0,0,0,none
ACCT-002413,CLUSTER-1142,1,0.0,0,0,none
ACCT-000035,CLUSTER-1143,1,0.0,0,0,none
ACCT-002644,CLUSTER-1144,1,0.0,0,0,none
ACCT-002722,CLUSTER-1145,1,0.0,0,0,none
ACCT-001139,CLUSTER-1146,1,0.0,0,0,none
ACCT-000159,CLUSTER-1147,1,0.0,0,0,none
ACCT-002895,CLUSTER-1148,1,0.0,0,0,none
ACCT-002690,CLUSTER-1149,1,0.0,0,0,none
ACCT-002151,CLUSTER-1150,1,0.0,0,0,none
ACCT-000887,CLUSTER-1151,1,0.0,0,0,none
ACCT-001142,CLUSTER-1152,1,0.0,0,0,none
ACCT-001189,CLUSTER-1153,1,0.0,0,0,none
ACCT-002282,CLUSTER-1154,1,0.0,0,0,none
ACCT-003182,CLUSTER-1155,3,0.0525,0,0,legit_shared_device
ACCT-003183,CLUSTER-1155,3,0.0525,0,0,legit_shared_device
ACCT-003184,CLUSTER-1155,3,0.0525,0,0,legit_shared_device
ACCT-000476,CLUSTER-1156,1,0.0,0,0,none
ACCT-001124,CLUSTER-1157,1,0.0,0,0,none
ACCT-002985,CLUSTER-1158,1,0.0,0,0,none
ACCT-000725,CLUSTER-1159,1,0.0,0,0,none
ACCT-000621,CLUSTER-1160,1,0.0,0,0,none
ACCT-001640,CLUSTER-1161,1,0.0,0,0,none
ACCT-002448,CLUSTER-1162,1,0.0,0,0,none
ACCT-000133,CLUSTER-1163,1,0.0,0,0,none
ACCT-001596,CLUSTER-1164,1,0.0,0,0,none
ACCT-000304,CLUSTER-1165,1,0.0,0,0,none
ACCT-002731,CLUSTER-1166,1,0.0,0,0,none
ACCT-000764,CLUSTER-1167,1,0.0,0,0,none
ACCT-002182,CLUSTER-1168,1,0.0,0,0,none
ACCT-000344,CLUSTER-1169,1,0.0,0,0,none
ACCT-000008,CLUSTER-1170,1,0.0,0,0,none
ACCT-000907,CLUSTER-1171,1,0.0,0,0,none
ACCT-000733,CLUSTER-1172,1,0.0,0,0,none
ACCT-001308,CLUSTER-1173,1,0.0,0,0,none
ACCT-001509,CLUSTER-1174,1,0.0,0,0,none
ACCT-000710,CLUSTER-1175,1,0.0,0,0,none
ACCT-000561,CLUSTER-1176,1,0.0,0,0,none
ACCT-002254,CLUSTER-1177,1,0.0,0,0,none
ACCT-002397,CLUSTER-1178,1,0.0,0,0,none
ACCT-002536,CLUSTER-1179,1,0.0,0,0,none
ACCT-000748,CLUSTER-1180,1,0.0,0,0,none
ACCT-000986,CLUSTER-1181,1,0.0,0,0,none
ACCT-001532,CLUSTER-1182,1,0.0,0,0,none
ACCT-000667,CLUSTER-1183,1,0.0,0,0,none
ACCT-002355,CLUSTER-1184,1,0.0,0,0,none
ACCT-000634,CLUSTER-1185,1,0.0,0,0,none
ACCT-001834,CLUSTER-1186,1,0.0,0,0,none
ACCT-001664,CLUSTER-1187,1,0.0,0,0,none
ACCT-002897,CLUSTER-1188,1,0.0,0,0,none
ACCT-000167,CLUSTER-1189,1,0.0,0,0,none
ACCT-002889,CLUSTER-1190,1,0.0,0,0,none
ACCT-002746,CLUSTER-1191,1,0.0,0,0,none
ACCT-002808,CLUSTER-1192,1,0.0,0,0,none
ACCT-001533,CLUSTER-1193,1,0.0,0,0,none
ACCT-003188,CLUSTER-1194,1,0.0,0,1,fraud_ring
ACCT-000434,CLUSTER-1195,1,0.0,0,0,none
ACCT-000826,CLUSTER-1196,1,0.0,0,0,none
ACCT-001268,CLUSTER-1197,1,0.0,0,0,none
ACCT-002655,CLUSTER-1198,1,0.0,0,0,none
ACCT-000071,CLUSTER-1199,1,0.0,0,0,none
ACCT-003125,CLUSTER-1200,4,0.09,0,0,legit_shared_device
ACCT-003126,CLUSTER-1200,4,0.09,0,0,legit_shared_device
ACCT-003127,CLUSTER-1200,4,0.09,0,0,legit_shared_device
ACCT-003128,CLUSTER-1200,4,0.09,0,0,legit_shared_device
ACCT-000122,CLUSTER-1201,1,0.0,0,0,none
ACCT-000781,CLUSTER-1202,1,0.0,0,0,none
ACCT-000732,CLUSTER-1203,1,0.0,0,0,none
ACCT-001395,CLUSTER-1204,1,0.0,0,0,none
ACCT-000512,CLUSTER-1205,1,0.0,0,0,none
ACCT-001866,CLUSTER-1206,1,0.0,0,0,none
ACCT-001701,CLUSTER-1207,1,0.0,0,0,none
ACCT-001299,CLUSTER-1208,1,0.0,0,0,none
ACCT-000335,CLUSTER-1209,1,0.0,0,0,none
ACCT-002571,CLUSTER-1210,1,0.0,0,0,none
ACCT-002247,CLUSTER-1211,1,0.0,0,0,none
ACCT-001886,CLUSTER-1212,1,0.0,0,0,none
ACCT-001805,CLUSTER-1213,1,0.0,0,0,none
ACCT-001115,CLUSTER-1214,1,0.0,0,0,none
ACCT-001765,CLUSTER-1215,1,0.0,0,0,none
ACCT-000154,CLUSTER-1216,1,0.0,0,0,none
ACCT-000824,CLUSTER-1217,1,0.0,0,0,none
ACCT-001321,CLUSTER-1218,1,0.0,0,0,none
ACCT-000750,CLUSTER-1219,1,0.0,0,0,none
ACCT-000441,CLUSTER-1220,1,0.0,0,0,none
ACCT-001050,CLUSTER-1221,1,0.0,0,0,none
ACCT-002997,CLUSTER-1222,1,0.0,0,0,none
ACCT-002701,CLUSTER-1223,1,0.0,0,0,none
ACCT-000036,CLUSTER-1224,1,0.0,0,0,none
ACCT-002906,CLUSTER-1225,1,0.0,0,0,none
ACCT-000533,CLUSTER-1226,1,0.0,0,0,none
ACCT-000173,CLUSTER-1227,1,0.0,0,0,none
ACCT-001371,CLUSTER-1228,1,0.0,0,0,none
ACCT-001926,CLUSTER-1229,1,0.0,0,0,none
ACCT-000838,CLUSTER-1230,1,0.0,0,0,none
ACCT-002799,CLUSTER-1231,1,0.0,0,0,none
ACCT-000301,CLUSTER-1232,1,0.0,0,0,none
ACCT-002184,CLUSTER-1233,1,0.0,0,0,none
ACCT-002181,CLUSTER-1234,1,0.0,0,0,none
ACCT-001247,CLUSTER-1235,1,0.0,0,0,none
ACCT-001088,CLUSTER-1236,1,0.0,0,0,none
ACCT-001369,CLUSTER-1237,1,0.0,0,0,none
ACCT-001797,CLUSTER-1238,1,0.0,0,0,none
ACCT-000248,CLUSTER-1239,1,0.0,0,0,none
ACCT-002580,CLUSTER-1240,1,0.0,0,0,none
ACCT-002553,CLUSTER-1241,1,0.0,0,0,none
ACCT-000754,CLUSTER-1242,1,0.0,0,0,none
ACCT-002527,CLUSTER-1243,1,0.0,0,0,none
ACCT-001445,CLUSTER-1244,1,0.0,0,0,none
ACCT-001995,CLUSTER-1245,1,0.0,0,0,none
ACCT-002372,CLUSTER-1246,1,0.0,0,0,none
ACCT-002924,CLUSTER-1247,1,0.0,0,0,none
ACCT-002040,CLUSTER-1248,1,0.0,0,0,none
ACCT-001689,CLUSTER-1249,1,0.0,0,0,none
ACCT-000620,CLUSTER-1250,1,0.0,0,0,none
ACCT-001004,CLUSTER-1251,1,0.0,0,0,none
ACCT-002398,CLUSTER-1252,1,0.0,0,0,none
ACCT-001213,CLUSTER-1253,1,0.0,0,0,none
ACCT-000200,CLUSTER-1254,1,0.0,0,0,none
ACCT-003178,CLUSTER-1255,4,0.09,0,0,legit_shared_device
ACCT-003179,CLUSTER-1255,4,0.09,0,0,legit_shared_device
ACCT-003180,CLUSTER-1255,4,0.09,0,0,legit_shared_device
ACCT-003181,CLUSTER-1255,4,0.09,0,0,legit_shared_device
ACCT-001690,CLUSTER-1256,1,0.0,0,0,none
ACCT-002825,CLUSTER-1257,1,0.0,0,0,none
ACCT-000089,CLUSTER-1258,1,0.0,0,0,none
ACCT-001238,CLUSTER-1259,1,0.0,0,0,none
ACCT-001710,CLUSTER-1260,1,0.0,0,0,none
ACCT-002970,CLUSTER-1261,1,0.0,0,0,none
ACCT-001464,CLUSTER-1262,1,0.0,0,0,none
ACCT-002053,CLUSTER-1263,1,0.0,0,0,none
ACCT-001034,CLUSTER-1264,1,0.0,0,0,none
ACCT-002487,CLUSTER-1265,1,0.0,0,0,none
ACCT-002322,CLUSTER-1266,1,0.0,0,0,none
ACCT-000286,CLUSTER-1267,1,0.0,0,0,none
ACCT-002094,CLUSTER-1268,1,0.0,0,0,none
ACCT-002132,CLUSTER-1269,1,0.0,0,0,none
ACCT-002787,CLUSTER-1270,1,0.0,0,0,none
ACCT-002959,CLUSTER-1271,1,0.0,0,0,none
ACCT-000250,CLUSTER-1272,1,0.0,0,0,none
ACCT-002604,CLUSTER-1273,1,0.0,0,0,none
ACCT-002283,CLUSTER-1274,1,0.0,0,0,none
ACCT-001469,CLUSTER-1275,1,0.0,0,0,none
ACCT-000963,CLUSTER-1276,1,0.0,0,0,none
ACCT-002535,CLUSTER-1277,1,0.0,0,0,none
ACCT-000101,CLUSTER-1278,1,0.0,0,0,none
ACCT-000391,CLUSTER-1279,1,0.0,0,0,none
ACCT-002519,CLUSTER-1280,1,0.0,0,0,none
ACCT-000540,CLUSTER-1281,1,0.0,0,0,none
ACCT-002773,CLUSTER-1282,1,0.0,0,0,none
ACCT-001205,CLUSTER-1283,1,0.0,0,0,none
ACCT-002663,CLUSTER-1284,1,0.0,0,0,none
ACCT-002642,CLUSTER-1285,1,0.0,0,0,none
ACCT-000202,CLUSTER-1286,1,0.0,0,0,none
ACCT-001311,CLUSTER-1287,1,0.0,0,0,none
ACCT-002741,CLUSTER-1288,1,0.0,0,0,none
ACCT-001488,CLUSTER-1289,1,0.0,0,0,none
ACCT-000044,CLUSTER-1290,1,0.0,0,0,none
ACCT-001070,CLUSTER-1291,1,0.0,0,0,none
ACCT-000852,CLUSTER-1292,1,0.0,0,0,none
ACCT-000002,CLUSTER-1293,1,0.0,0,0,none
ACCT-000858,CLUSTER-1294,1,0.0,0,0,none
ACCT-002999,CLUSTER-1295,1,0.0,0,0,none
ACCT-000420,CLUSTER-1296,1,0.0,0,0,none
ACCT-000859,CLUSTER-1297,1,0.0,0,0,none
ACCT-000679,CLUSTER-1298,1,0.0,0,0,none
ACCT-002221,CLUSTER-1299,1,0.0,0,0,none
ACCT-001642,CLUSTER-1300,1,0.0,0,0,none
ACCT-002190,CLUSTER-1301,1,0.0,0,0,none
ACCT-002902,CLUSTER-1302,1,0.0,0,0,none
ACCT-001098,CLUSTER-1303,1,0.0,0,0,none
ACCT-002404,CLUSTER-1304,1,0.0,0,0,none
ACCT-002934,CLUSTER-1305,1,0.0,0,0,none
ACCT-002234,CLUSTER-1306,1,0.0,0,0,none
ACCT-000998,CLUSTER-1307,1,0.0,0,0,none
ACCT-001110,CLUSTER-1308,1,0.0,0,0,none
ACCT-002733,CLUSTER-1309,1,0.0,0,0,none
ACCT-000822,CLUSTER-1310,1,0.0,0,0,none
ACCT-000432,CLUSTER-1311,1,0.0,0,0,none
ACCT-002009,CLUSTER-1312,1,0.0,0,0,none
ACCT-002880,CLUSTER-1313,1,0.0,0,0,none
ACCT-001657,CLUSTER-1314,1,0.0,0,0,none
ACCT-002164,CLUSTER-1315,1,0.0,0,0,none
ACCT-002449,CLUSTER-1316,1,0.0,0,0,none
ACCT-002578,CLUSTER-1317,1,0.0,0,0,none
ACCT-000364,CLUSTER-1318,1,0.0,0,0,none
ACCT-003142,CLUSTER-1319,3,0.0525,0,0,legit_shared_device
ACCT-003143,CLUSTER-1319,3,0.0525,0,0,legit_shared_device
ACCT-003144,CLUSTER-1319,3,0.0525,0,0,legit_shared_device
ACCT-001842,CLUSTER-1320,1,0.0,0,0,none
ACCT-002326,CLUSTER-1321,1,0.0,0,0,none
ACCT-001355,CLUSTER-1322,1,0.0,0,0,none
ACCT-000808,CLUSTER-1323,1,0.0,0,0,none
ACCT-002703,CLUSTER-1324,1,0.0,0,0,none
ACCT-000284,CLUSTER-1325,1,0.0,0,0,none
ACCT-000051,CLUSTER-1326,1,0.0,0,0,none
ACCT-000369,CLUSTER-1327,1,0.0,0,0,none
ACCT-001662,CLUSTER-1328,1,0.0,0,0,none
ACCT-000832,CLUSTER-1329,1,0.0,0,0,none
ACCT-000305,CLUSTER-1330,1,0.0,0,0,none
ACCT-001013,CLUSTER-1331,1,0.0,0,0,none
ACCT-002458,CLUSTER-1332,1,0.0,0,0,none
ACCT-001661,CLUSTER-1333,1,0.0,0,0,none
ACCT-001356,CLUSTER-1334,1,0.0,0,0,none
ACCT-000303,CLUSTER-1335,1,0.0,0,0,none
ACCT-001527,CLUSTER-1336,1,0.0,0,0,none
ACCT-002095,CLUSTER-1337,1,0.0,0,0,none
ACCT-002509,CLUSTER-1338,1,0.0,0,0,none
ACCT-001514,CLUSTER-1339,1,0.0,0,0,none
ACCT-000925,CLUSTER-1340,1,0.0,0,0,none
ACCT-001025,CLUSTER-1341,1,0.0,0,0,none
ACCT-000916,CLUSTER-1342,1,0.0,0,0,none
ACCT-000566,CLUSTER-1343,1,0.0,0,0,none
ACCT-001333,CLUSTER-1344,1,0.0,0,0,none
ACCT-002972,CLUSTER-1345,1,0.0,0,0,none
ACCT-000749,CLUSTER-1346,1,0.0,0,0,none
ACCT-001076,CLUSTER-1347,1,0.0,0,0,none
ACCT-002437,CLUSTER-1348,1,0.0,0,0,none
ACCT-001802,CLUSTER-1349,1,0.0,0,0,none
ACCT-000483,CLUSTER-1350,1,0.0,0,0,none
ACCT-001608,CLUSTER-1351,1,0.0,0,0,none
ACCT-001815,CLUSTER-1352,1,0.0,0,0,none
ACCT-002470,CLUSTER-1353,1,0.0,0,0,none
ACCT-000525,CLUSTER-1354,1,0.0,0,0,none
ACCT-002785,CLUSTER-1355,1,0.0,0,0,none
ACCT-002986,CLUSTER-1356,1,0.0,0,0,none
ACCT-001588,CLUSTER-1357,1,0.0,0,0,none
ACCT-000091,CLUSTER-1358,1,0.0,0,0,none
ACCT-002189,CLUSTER-1359,1,0.0,0,0,none
ACCT-002081,CLUSTER-1360,1,0.0,0,0,none
ACCT-000093,CLUSTER-1361,1,0.0,0,0,none
ACCT-002702,CLUSTER-1362,1,0.0,0,0,none
ACCT-000450,CLUSTER-1363,1,0.0,0,0,none
ACCT-002776,CLUSTER-1364,1,0.0,0,0,none
ACCT-000889,CLUSTER-1365,1,0.0,0,0,none
ACCT-000113,CLUSTER-1366,1,0.0,0,0,none
ACCT-001214,CLUSTER-1367,1,0.0,0,0,none
ACCT-000697,CLUSTER-1368,1,0.0,0,0,none
ACCT-002138,CLUSTER-1369,1,0.0,0,0,none
ACCT-001616,CLUSTER-1370,1,0.0,0,0,none
ACCT-002625,CLUSTER-1371,1,0.0,0,0,none
ACCT-001019,CLUSTER-1372,1,0.0,0,0,none
ACCT-002979,CLUSTER-1373,1,0.0,0,0,none
ACCT-000514,CLUSTER-1374,1,0.0,0,0,none
ACCT-000428,CLUSTER-1375,1,0.0,0,0,none
ACCT-002486,CLUSTER-1376,1,0.0,0,0,none
ACCT-001582,CLUSTER-1377,1,0.0,0,0,none
ACCT-002508,CLUSTER-1378,1,0.0,0,0,none
ACCT-001331,CLUSTER-1379,1,0.0,0,0,none
ACCT-001351,CLUSTER-1380,1,0.0,0,0,none
ACCT-000953,CLUSTER-1381,1,0.0,0,0,none
ACCT-001565,CLUSTER-1382,1,0.0,0,0,none
ACCT-002819,CLUSTER-1383,1,0.0,0,0,none
ACCT-000528,CLUSTER-1384,1,0.0,0,0,none
ACCT-002068,CLUSTER-1385,1,0.0,0,0,none
ACCT-000105,CLUSTER-1386,1,0.0,0,0,none
ACCT-000684,CLUSTER-1387,1,0.0,0,0,none
ACCT-002050,CLUSTER-1388,1,0.0,0,0,none
ACCT-000337,CLUSTER-1389,1,0.0,0,0,none
ACCT-000618,CLUSTER-1390,1,0.0,0,0,none
ACCT-003055,CLUSTER-1391,2,0.415,0,0,legit_shared_device
ACCT-003056,CLUSTER-1391,2,0.415,0,0,legit_shared_device
ACCT-000740,CLUSTER-1392,1,0.0,0,0,none
ACCT-001075,CLUSTER-1393,1,0.0,0,0,none
ACCT-000289,CLUSTER-1394,1,0.0,0,0,none
ACCT-000182,CLUSTER-1395,1,0.0,0,0,none
ACCT-001236,CLUSTER-1396,1,0.0,0,0,none
ACCT-001629,CLUSTER-1397,1,0.0,0,0,none
ACCT-001459,CLUSTER-1398,1,0.0,0,0,none
ACCT-001933,CLUSTER-1399,1,0.0,0,0,none
ACCT-002376,CLUSTER-1400,1,0.0,0,0,none
ACCT-002135,CLUSTER-1401,1,0.0,0,0,none
ACCT-000238,CLUSTER-1402,1,0.0,0,0,none
ACCT-001676,CLUSTER-1403,1,0.0,0,0,none
ACCT-000480,CLUSTER-1404,1,0.0,0,0,none
ACCT-000711,CLUSTER-1405,1,0.0,0,0,none
ACCT-001699,CLUSTER-1406,1,0.0,0,0,none
ACCT-001116,CLUSTER-1407,1,0.0,0,0,none
ACCT-002344,CLUSTER-1408,1,0.0,0,0,none
ACCT-000223,CLUSTER-1409,1,0.0,0,0,none
ACCT-003101,CLUSTER-1410,3,0.0525,0,0,legit_shared_device
ACCT-003102,CLUSTER-1410,3,0.0525,0,0,legit_shared_device
ACCT-003103,CLUSTER-1410,3,0.0525,0,0,legit_shared_device
ACCT-001627,CLUSTER-1411,1,0.0,0,0,none
ACCT-000329,CLUSTER-1412,1,0.0,0,0,none
ACCT-002903,CLUSTER-1413,1,0.0,0,0,none
ACCT-002052,CLUSTER-1414,1,0.0,0,0,none
ACCT-000661,CLUSTER-1415,1,0.0,0,0,none
ACCT-000470,CLUSTER-1416,1,0.0,0,0,none
ACCT-000784,CLUSTER-1417,1,0.0,0,0,none
ACCT-001830,CLUSTER-1418,1,0.0,0,0,none
ACCT-002017,CLUSTER-1419,1,0.0,0,0,none
ACCT-002204,CLUSTER-1420,1,0.0,0,0,none
ACCT-001473,CLUSTER-1421,1,0.0,0,0,none
ACCT-002121,CLUSTER-1422,1,0.0,0,0,none
ACCT-002637,CLUSTER-1423,1,0.0,0,0,none
ACCT-001996,CLUSTER-1424,1,0.0,0,0,none
ACCT-002031,CLUSTER-1425,1,0.0,0,0,none
ACCT-002756,CLUSTER-1426,1,0.0,0,0,none
ACCT-001182,CLUSTER-1427,1,0.0,0,0,none
ACCT-001949,CLUSTER-1428,1,0.0,0,0,none
ACCT-001456,CLUSTER-1429,1,0.0,0,0,none
ACCT-000251,CLUSTER-1430,1,0.0,0,0,none
ACCT-001604,CLUSTER-1431,1,0.0,0,0,none
ACCT-001071,CLUSTER-1432,1,0.0,0,0,none
ACCT-001216,CLUSTER-1433,1,0.0,0,0,none
ACCT-001398,CLUSTER-1434,1,0.0,0,0,none
ACCT-000260,CLUSTER-1435,1,0.0,0,0,none
ACCT-002585,CLUSTER-1436,1,0.0,0,0,none
ACCT-002584,CLUSTER-1437,1,0.0,0,0,none
ACCT-000709,CLUSTER-1438,1,0.0,0,0,none
ACCT-002792,CLUSTER-1439,1,0.0,0,0,none
ACCT-000662,CLUSTER-1440,1,0.0,0,0,none
ACCT-001848,CLUSTER-1441,1,0.0,0,0,none
ACCT-003005,CLUSTER-1442,3,0.0525,0,0,legit_shared_device
ACCT-003006,CLUSTER-1442,3,0.0525,0,0,legit_shared_device
ACCT-003007,CLUSTER-1442,3,0.0525,0,0,legit_shared_device
ACCT-000935,CLUSTER-1443,1,0.0,0,0,none
ACCT-002492,CLUSTER-1444,1,0.0,0,0,none
ACCT-002379,CLUSTER-1445,1,0.0,0,0,none
ACCT-002932,CLUSTER-1446,1,0.0,0,0,none
ACCT-000099,CLUSTER-1447,1,0.0,0,0,none
ACCT-000043,CLUSTER-1448,1,0.0,0,0,none
ACCT-001678,CLUSTER-1449,1,0.0,0,0,none
ACCT-001599,CLUSTER-1450,1,0.0,0,0,none
ACCT-001284,CLUSTER-1451,1,0.0,0,0,none
ACCT-001409,CLUSTER-1452,1,0.0,0,0,none
ACCT-000317,CLUSTER-1453,1,0.0,0,0,none
ACCT-002969,CLUSTER-1454,1,0.0,0,0,none
ACCT-001383,CLUSTER-1455,1,0.0,0,0,none
ACCT-001197,CLUSTER-1456,1,0.0,0,0,none
ACCT-001336,CLUSTER-1457,1,0.0,0,0,none
ACCT-000969,CLUSTER-1458,1,0.0,0,0,none
ACCT-000363,CLUSTER-1459,1,0.0,0,0,none
ACCT-001526,CLUSTER-1460,1,0.0,0,0,none
ACCT-002875,CLUSTER-1461,1,0.0,0,0,none
ACCT-001686,CLUSTER-1462,1,0.0,0,0,none
ACCT-002826,CLUSTER-1463,1,0.0,0,0,none
ACCT-002975,CLUSTER-1464,1,0.0,0,0,none
ACCT-002835,CLUSTER-1465,1,0.0,0,0,none
ACCT-002341,CLUSTER-1466,1,0.0,0,0,none
ACCT-001739,CLUSTER-1467,1,0.0,0,0,none
ACCT-002109,CLUSTER-1468,1,0.0,0,0,none
ACCT-000185,CLUSTER-1469,1,0.0,0,0,none
ACCT-001324,CLUSTER-1470,1,0.0,0,0,none
ACCT-001372,CLUSTER-1471,1,0.0,0,0,none
ACCT-002806,CLUSTER-1472,1,0.0,0,0,none
ACCT-002096,CLUSTER-1473,1,0.0,0,0,none
ACCT-001896,CLUSTER-1474,1,0.0,0,0,none
ACCT-001577,CLUSTER-1475,1,0.0,0,0,none
ACCT-000119,CLUSTER-1476,1,0.0,0,0,none
ACCT-001910,CLUSTER-1477,1,0.0,0,0,none
ACCT-000950,CLUSTER-1478,1,0.0,0,0,none
ACCT-000063,CLUSTER-1479,1,0.0,0,0,none
ACCT-002904,CLUSTER-1480,1,0.0,0,0,none
ACCT-001461,CLUSTER-1481,1,0.0,0,0,none
ACCT-000403,CLUSTER-1482,1,0.0,0,0,none
ACCT-002531,CLUSTER-1483,1,0.0,0,0,none
ACCT-000677,CLUSTER-1484,1,0.0,0,0,none
ACCT-001758,CLUSTER-1485,1,0.0,0,0,none
ACCT-000137,CLUSTER-1486,1,0.0,0,0,none
ACCT-001014,CLUSTER-1487,1,0.0,0,0,none
ACCT-000613,CLUSTER-1488,1,0.0,0,0,none
ACCT-002562,CLUSTER-1489,1,0.0,0,0,none
ACCT-003061,CLUSTER-1490,4,0.09,0,0,legit_shared_device
ACCT-003062,CLUSTER-1490,4,0.09,0,0,legit_shared_device
ACCT-003063,CLUSTER-1490,4,0.09,0,0,legit_shared_device
ACCT-003064,CLUSTER-1490,4,0.09,0,0,legit_shared_device
ACCT-000355,CLUSTER-1491,1,0.0,0,0,none
ACCT-002958,CLUSTER-1492,1,0.0,0,0,none
ACCT-002995,CLUSTER-1493,1,0.0,0,0,none
ACCT-000117,CLUSTER-1494,1,0.0,0,0,none
ACCT-001508,CLUSTER-1495,1,0.0,0,0,none
ACCT-000541,CLUSTER-1496,1,0.0,0,0,none
ACCT-000788,CLUSTER-1497,1,0.0,0,0,none
ACCT-002142,CLUSTER-1498,1,0.0,0,0,none
ACCT-000211,CLUSTER-1499,1,0.0,0,0,none
ACCT-002563,CLUSTER-1500,1,0.0,0,0,none
ACCT-000665,CLUSTER-1501,1,0.0,0,0,none
ACCT-000012,CLUSTER-1502,1,0.0,0,0,none
ACCT-000553,CLUSTER-1503,1,0.0,0,0,none
ACCT-002244,CLUSTER-1504,1,0.0,0,0,none
ACCT-002134,CLUSTER-1505,1,0.0,0,0,none
ACCT-002133,CLUSTER-1506,1,0.0,0,0,none
ACCT-000370,CLUSTER-1507,1,0.0,0,0,none
ACCT-001233,CLUSTER-1508,1,0.0,0,0,none
ACCT-002768,CLUSTER-1509,3,0.0525,0,0,none
ACCT-003133,CLUSTER-1509,3,0.0525,0,0,legit_shared_device
ACCT-003134,CLUSTER-1509,3,0.0525,0,0,legit_shared_device
ACCT-002504,CLUSTER-1510,1,0.0,0,0,none
ACCT-001291,CLUSTER-1511,1,0.0,0,0,none
ACCT-001893,CLUSTER-1512,1,0.0,0,0,none
ACCT-002055,CLUSTER-1513,1,0.0,0,0,none
ACCT-001703,CLUSTER-1514,1,0.0,0,0,none
ACCT-002266,CLUSTER-1515,1,0.0,0,0,none
ACCT-002695,CLUSTER-1516,1,0.0,0,0,none
ACCT-002538,CLUSTER-1517,1,0.0,0,0,none
ACCT-002256,CLUSTER-1518,1,0.0,0,0,none
ACCT-001347,CLUSTER-1519,1,0.0,0,0,none
ACCT-001782,CLUSTER-1520,1,0.0,0,0,none
ACCT-001598,CLUSTER-1521,1,0.0,0,0,none
ACCT-000316,CLUSTER-1522,1,0.0,0,0,none
ACCT-002678,CLUSTER-1523,1,0.0,0,0,none
ACCT-000966,CLUSTER-1524,1,0.0,0,0,none
ACCT-000577,CLUSTER-1525,1,0.0,0,0,none
ACCT-000840,CLUSTER-1526,1,0.0,0,0,none
ACCT-000283,CLUSTER-1527,1,0.0,0,0,none
ACCT-001569,CLUSTER-1528,1,0.0,0,0,none
ACCT-000970,CLUSTER-1529,1,0.0,0,0,none
ACCT-002236,CLUSTER-1530,1,0.0,0,0,none
ACCT-000352,CLUSTER-1531,1,0.0,0,0,none
ACCT-000831,CLUSTER-1532,1,0.0,0,0,none
ACCT-001275,CLUSTER-1533,1,0.0,0,0,none
ACCT-001255,CLUSTER-1534,1,0.0,0,0,none
ACCT-002814,CLUSTER-1535,1,0.0,0,0,none
ACCT-000046,CLUSTER-1536,1,0.0,0,0,none
ACCT-000278,CLUSTER-1537,1,0.0,0,0,none
ACCT-000708,CLUSTER-1538,1,0.0,0,0,none
ACCT-000955,CLUSTER-1539,1,0.0,0,0,none
ACCT-001874,CLUSTER-1540,1,0.0,0,0,none
ACCT-000996,CLUSTER-1541,1,0.0,0,0,none
ACCT-001278,CLUSTER-1542,1,0.0,0,0,none
ACCT-002624,CLUSTER-1543,1,0.0,0,0,none
ACCT-002599,CLUSTER-1544,1,0.0,0,0,none
ACCT-001273,CLUSTER-1545,1,0.0,0,0,none
ACCT-001903,CLUSTER-1546,1,0.0,0,0,none
ACCT-001146,CLUSTER-1547,1,0.0,0,0,none
ACCT-002446,CLUSTER-1548,1,0.0,0,0,none
ACCT-000894,CLUSTER-1549,1,0.0,0,0,none
ACCT-002943,CLUSTER-1550,1,0.0,0,0,none
ACCT-001894,CLUSTER-1551,1,0.0,0,0,none
ACCT-002313,CLUSTER-1552,1,0.0,0,0,none
ACCT-001978,CLUSTER-1553,1,0.0,0,0,none
ACCT-002494,CLUSTER-1554,1,0.0,0,0,none
ACCT-000535,CLUSTER-1555,1,0.0,0,0,none
ACCT-000758,CLUSTER-1556,1,0.0,0,0,none
ACCT-001912,CLUSTER-1557,1,0.0,0,0,none
ACCT-002676,CLUSTER-1558,1,0.0,0,0,none
ACCT-001190,CLUSTER-1559,1,0.0,0,0,none
ACCT-001114,CLUSTER-1560,1,0.0,0,0,none
ACCT-001261,CLUSTER-1561,1,0.0,0,0,none
ACCT-002072,CLUSTER-1562,1,0.0,0,0,none
ACCT-002425,CLUSTER-1563,1,0.0,0,0,none
ACCT-001424,CLUSTER-1564,1,0.0,0,0,none
ACCT-000505,CLUSTER-1565,1,0.0,0,0,none
ACCT-001155,CLUSTER-1566,1,0.0,0,0,none
